TIME,OPCODE,ACK/NACK,REASON
2023-08-23 15:42:08.775,0xFF,TX,ACK
2023-08-23 15:42:09.301,0xFF,TX,ACK
2023-08-23 15:42:09.721,0xFF,TX,ACK
2023-08-23 15:42:10.172,0xFF,TX,ACK
2023-08-23 15:42:10.472,0xFF,TX,ACK
2023-08-23 15:42:10.892,0xFF,TX,ACK
2023-08-23 15:42:11.298,0xFF,TX,ACK
2023-08-23 15:42:11.598,0xFF,TX,ACK
2023-08-23 15:42:12.018,0xFF,TX,ACK
2023-08-23 15:42:12.424,0xFF,TX,ACK
2023-08-23 15:42:12.814,0xFF,TX,ACK
2023-08-23 15:42:13.296,0xFF,TX,ACK
2023-08-23 15:42:13.491,0xFF,TX,ACK
2023-08-23 15:42:13.821,0xFF,TX,ACK
2023-08-23 15:42:14.167,0xFF,TX,ACK
2023-08-23 15:42:14.707,0xFF,TX,ACK
2023-08-23 15:42:15.129,0xFF,TX,ACK
2023-08-23 15:42:15.580,0xFF,TX,ACK
2023-08-23 15:42:16.030,0xFF,TX,ACK
2023-08-23 15:42:16.346,0xFF,TX,ACK
2023-08-23 15:42:16.675,0xFF,TX,ACK
2023-08-23 15:42:17.051,0xFF,TX,ACK
2023-08-23 15:42:17.426,0xFF,TX,ACK
2023-08-23 15:42:17.711,0xFF,TX,ACK
2023-08-23 15:42:18.012,0xFF,TX,ACK
2023-08-23 15:42:18.297,0xFF,TX,ACK
2023-08-23 15:42:18.658,0xFF,TX,ACK
2023-08-23 15:42:19.033,0xFF,TX,ACK
2023-08-23 15:42:19.393,0xFF,TX,ACK
2023-08-23 15:42:19.754,0xFF,TX,ACK
2023-08-23 15:42:20.070,0xFF,TX,ACK
2023-08-23 15:42:20.310,0xFF,TX,ACK
2023-08-23 15:42:20.790,0xFF,TX,ACK
2023-08-23 15:42:21.211,0xFF,TX,ACK
2023-08-23 15:42:21.541,0xFF,TX,ACK
2023-08-23 15:42:21.916,0xFF,TX,ACK
2023-08-23 15:42:22.247,0xFF,TX,ACK
2023-08-23 15:42:22.607,0xFF,TX,ACK
2023-08-23 15:42:22.862,0xFF,TX,ACK
2023-08-23 15:42:23.208,0xFF,TX,ACK
2023-08-23 15:42:23.673,0xFF,TX,ACK
2023-08-23 15:42:24.154,0xFF,TX,ACK
2023-08-23 15:42:24.499,0xFF,TX,ACK
2023-08-23 15:42:24.874,0xFF,TX,ACK
2023-08-23 15:42:25.356,0xFF,TX,ACK
2023-08-23 15:42:25.745,0xFF,TX,ACK
2023-08-23 15:42:26.136,0xFF,TX,ACK
2023-08-23 15:42:26.436,0xFF,TX,ACK
2023-08-23 15:42:26.767,0xFF,TX,ACK
2023-08-23 15:42:27.218,0xFF,TX,ACK
2023-08-23 15:42:27.593,0xFF,TX,ACK
2023-08-23 15:42:27.984,0xFF,TX,ACK
2023-08-23 15:42:28.450,0xFF,TX,ACK
2023-08-23 15:42:28.920,0xFF,TX,ACK
2023-08-23 15:42:29.102,0xFF,TX,ACK
2023-08-23 15:42:29.433,0xFF,TX,ACK
2023-08-23 15:42:29.838,0xFF,TX,ACK
2023-08-23 15:42:30.202,0xFF,TX,ACK
2023-08-23 15:42:30.518,0xFF,TX,ACK
2023-08-23 15:42:30.522,0xFF,TX,ACK
2023-08-23 15:42:30.579,0xFF,TX,ACK
2023-08-23 15:42:31.045,0xFF,TX,ACK
2023-08-23 15:42:31.451,0xFF,TX,ACK
2023-08-23 15:42:31.768,0xFF,TX,ACK
2023-08-23 15:42:32.083,0xFF,TX,ACK
2023-08-23 15:42:32.403,0xFF,TX,ACK
2023-08-23 15:42:32.407,0xFF,TX,ACK
2023-08-23 15:42:32.411,0xFF,TX,ACK
2023-08-23 15:42:32.414,0xFF,TX,ACK
2023-08-23 15:42:32.809,0xFF,TX,ACK
2023-08-23 15:42:33.125,0xFF,TX,ACK
2023-08-23 15:42:33.605,0xFF,TX,ACK
2023-08-23 15:42:33.787,0xFF,TX,ACK
2023-08-23 15:42:34.117,0xFF,TX,ACK
2023-08-23 15:42:34.402,0xFF,TX,ACK
2023-08-23 15:42:34.691,0xFF,TX,ACK
2023-08-23 15:42:34.768,0xFF,TX,ACK
2023-08-23 15:42:34.784,0xFF,TX,ACK
2023-08-23 15:42:34.846,0xFF,TX,ACK
2023-08-23 15:42:34.850,0xFF,TX,ACK
2023-08-23 15:42:34.854,0xFF,TX,ACK
2023-08-23 15:42:34.876,0xFF,TX,ACK
2023-08-23 15:42:34.880,0xFF,TX,ACK
2023-08-23 15:42:34.906,0xFF,TX,ACK
2023-08-23 15:42:34.910,0xFF,TX,ACK
2023-08-23 15:42:35.012,0xFF,TX,ACK
2023-08-23 15:42:35.044,0xFF,TX,ACK
2023-08-23 15:42:35.090,0xFF,TX,ACK
2023-08-23 15:42:35.094,0xFF,TX,ACK
2023-08-23 15:42:35.196,0xFF,TX,ACK
2023-08-23 15:42:35.526,0xFF,TX,ACK
2023-08-23 15:42:35.931,0xFF,TX,ACK
2023-08-23 15:42:36.008,0xFF,TX,ACK
2023-08-23 15:42:36.055,0xFF,TX,ACK
2023-08-23 15:42:36.222,0xFF,TX,ACK
2023-08-23 15:42:36.226,0xFF,TX,ACK
2023-08-23 15:42:36.229,0xFF,TX,ACK
2023-08-23 15:42:36.233,0xFF,TX,ACK
2023-08-23 15:42:36.236,0xFF,TX,ACK
2023-08-23 15:42:36.240,0xFF,TX,ACK
2023-08-23 15:42:36.244,0xFF,TX,ACK
2023-08-23 15:42:36.285,0xFF,TX,ACK
2023-08-23 15:42:36.289,0xFF,TX,ACK
2023-08-23 15:42:36.320,0xFF,TX,ACK
2023-08-23 15:42:36.336,0xFF,TX,ACK
2023-08-23 15:42:36.380,0xFF,TX,ACK
2023-08-23 15:42:36.501,0xFF,TX,ACK
2023-08-23 15:42:36.517,0xFF,TX,ACK
2023-08-23 15:42:36.522,0xFF,TX,ACK
2023-08-23 15:42:36.563,0xFF,TX,ACK
2023-08-23 15:42:36.597,0xFF,TX,ACK
2023-08-23 15:42:36.629,0xFF,TX,ACK
2023-08-23 15:42:36.880,0xFF,TX,ACK
2023-08-23 15:42:37.091,0xFF,TX,ACK
2023-08-23 15:42:37.480,0xFF,TX,ACK
2023-08-23 15:42:37.548,0xFF,TX,ACK
2023-08-23 15:42:37.622,0xFF,TX,ACK
2023-08-23 15:42:38.103,0xFF,TX,ACK
2023-08-23 15:42:38.328,0xFF,TX,ACK
2023-08-23 15:42:38.809,0xFF,TX,ACK
2023-08-23 15:42:39.232,0xFF,TX,ACK
2023-08-23 15:42:39.237,0xFF,TX,ACK
2023-08-23 15:42:39.241,0xFF,TX,ACK
2023-08-23 15:42:39.244,0xFF,TX,ACK
2023-08-23 15:42:39.248,0xFF,TX,ACK
2023-08-23 15:42:39.251,0xFF,TX,ACK
2023-08-23 15:42:39.256,0xFF,TX,ACK
2023-08-23 15:42:39.294,0xFF,TX,ACK
2023-08-23 15:42:39.298,0xFF,TX,ACK
2023-08-23 15:42:39.301,0xFF,TX,ACK
2023-08-23 15:42:39.305,0xFF,TX,ACK
2023-08-23 15:42:39.308,0xFF,TX,ACK
2023-08-23 15:42:39.312,0xFF,TX,ACK
2023-08-23 15:42:39.325,0xFF,TX,ACK
2023-08-23 15:42:39.343,0xFF,TX,ACK
2023-08-23 15:42:39.347,0xFF,TX,ACK
2023-08-23 15:42:39.350,0xFF,TX,ACK
2023-08-23 15:42:39.354,0xFF,TX,ACK
2023-08-23 15:42:39.357,0xFF,TX,ACK
2023-08-23 15:42:39.361,0xFF,TX,ACK
2023-08-23 15:42:39.364,0xFF,TX,ACK
2023-08-23 15:42:39.368,0xFF,TX,ACK
2023-08-23 15:42:39.372,0xFF,TX,ACK
2023-08-23 15:42:39.375,0xFF,TX,ACK
2023-08-23 15:42:39.379,0xFF,TX,ACK
2023-08-23 15:42:39.382,0xFF,TX,ACK
2023-08-23 15:42:39.385,0xFF,TX,ACK
2023-08-23 15:42:39.389,0xFF,TX,ACK
2023-08-23 15:42:39.393,0xFF,TX,ACK
2023-08-23 15:42:39.397,0xFF,TX,ACK
2023-08-23 15:42:39.401,0xFF,TX,ACK
2023-08-23 15:42:39.404,0xFF,TX,ACK
2023-08-23 15:42:39.408,0xFF,TX,ACK
2023-08-23 15:42:39.412,0xFF,TX,ACK
2023-08-23 15:42:39.415,0xFF,TX,ACK
2023-08-23 15:42:39.419,0xFF,TX,ACK
2023-08-23 15:42:39.423,0xFF,TX,ACK
2023-08-23 15:42:39.427,0xFF,TX,ACK
2023-08-23 15:42:39.430,0xFF,TX,ACK
2023-08-23 15:42:39.434,0xFF,TX,ACK
2023-08-23 15:42:39.437,0xFF,TX,ACK
2023-08-23 15:42:39.440,0xFF,TX,ACK
2023-08-23 15:42:39.636,0xFF,TX,ACK
2023-08-23 15:42:39.819,0xFF,TX,ACK
2023-08-23 15:42:39.946,0xFF,TX,ACK
2023-08-23 15:42:40.129,0xFF,TX,ACK
2023-08-23 15:42:40.174,0xFF,TX,ACK
2023-08-23 15:42:40.191,0xFF,TX,ACK
2023-08-23 15:42:40.267,0xFF,TX,ACK
2023-08-23 15:42:40.271,0xFF,TX,ACK
2023-08-23 15:42:40.420,0xFF,TX,ACK
2023-08-23 15:42:40.767,0xFF,TX,ACK
2023-08-23 15:42:41.023,0xFF,TX,ACK
2023-08-23 15:42:41.205,0xFF,TX,ACK
2023-08-23 15:42:41.297,0xFF,TX,ACK
2023-08-23 15:42:41.337,0xFF,TX,ACK
2023-08-23 15:42:41.374,0xFF,TX,ACK
2023-08-23 15:42:41.608,0xFF,TX,ACK
2023-08-23 15:42:41.642,0xFF,TX,ACK
2023-08-23 15:42:41.646,0xFF,TX,ACK
2023-08-23 15:42:41.650,0xFF,TX,ACK
2023-08-23 15:42:41.654,0xFF,TX,ACK
2023-08-23 15:42:41.659,0xFF,TX,ACK
2023-08-23 15:42:41.663,0xFF,TX,ACK
2023-08-23 15:42:41.814,0xFF,TX,ACK
2023-08-23 15:42:41.818,0xFF,TX,ACK
2023-08-23 15:42:41.823,0xFF,TX,ACK
2023-08-23 15:42:41.828,0xFF,TX,ACK
2023-08-23 15:42:41.832,0xFF,TX,ACK
2023-08-23 15:42:41.836,0xFF,TX,ACK
2023-08-23 15:42:41.862,0xFF,TX,ACK
2023-08-23 15:42:41.886,0xFF,TX,ACK
2023-08-23 15:42:42.056,0xFF,TX,ACK
2023-08-23 15:42:42.330,0xFF,TX,ACK
2023-08-23 15:42:42.590,0xFF,TX,ACK
2023-08-23 15:42:42.785,0xFF,TX,ACK
